City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
162,east london,-33.0153,27.9116,289.67,67,0,3.6,ZA,1690650651
163,beloha,-25.1667,45.05,291.08,78,0,1.86,MG,1690650652
164,seoul,37.5683,126.9778,299.84,85,0,1.54,KR,1690650355
165,port hedland,-20.3167,118.5667,289.18,67,7,3.09,AU,1690650653
166,dingle,10.9995,122.6711,297.04,93,100,3.64,PH,1690650653
167,lasa,46.6166,10.7002,293.35,85,80,0.44,IT,1690650654
168,ostrovnoy,68.0531,39.5131,289.48,73,92,4.58,RU,1690650654
169,castelo branco,39.8222,-7.4909,305.5,43,5,5.95,PT,1690650654
170,khorixas,-20.3667,14.9667,285.17,45,0,6.18,NA,1690650660
171,kuytun,54.3419,101.5036,291.36,92,100,1.79,RU,1690650660
172,mangrol,21.1167,70.1167,300.39,85,56,9.12,IN,1690650661
173,georgetown,5.4112,100.3354,302.11,84,20,1.03,MY,1690650483
174,piacabucu,-10.4056,-36.4344,299.36,76,38,4.64,BR,1690650662
175,faanui,-16.4833,-151.75,299.07,81,11,9.69,PF,1690650663
176,swan river,52.1058,-101.2676,294.09,56,0,3.6,CA,1690650663
177,laguna,38.421,-121.4238,303.16,44,0,4.12,US,1690650664
178,ayan,56.45,138.1667,286.95,96,100,2.06,RU,1690650665
179,sao miguel do araguaia,-13.275,-50.1628,309.42,20,91,1.74,BR,1690650665
180,qaanaaq,77.484,-69.3632,281.86,72,95,0.75,GL,1690650665
181,semey,50.4111,80.2275,299.9,31,49,5.1,KZ,1690650666
182,mga,59.75,31.0667,293.12,80,79,1.99,RU,1690650666
183,bukama,-9.2,25.85,301.27,22,5,0.5,CD,1690650666
184,pascagoula,30.3658,-88.5561,307.55,57,40,1.54,US,1690650667
185,port hardy,50.6996,-127.4199,287.15,91,95,0.8,CA,1690650667
186,xinyu,27.8043,114.9334,297.79,95,78,0.6,CN,1690650668
187,srednekolymsk,67.45,153.6833,279.33,68,99,1.56,RU,1690650668
188,yellowknife,62.456,-114.3525,294.44,41,69,3.93,CA,1690650499
189,flin flon,54.7682,-101.865,295.98,42,73,3.73,CA,1690650669
190,biloela,-24.4167,150.5,285.67,88,22,1.0,AU,1690650670
191,noyabrsk,63.1994,75.4507,291.83,79,86,4.57,RU,1690650670
192,bonfim,3.0833,-59.95,303.83,62,37,1.47,BR,1690650671
193,poya,-21.35,165.15,290.21,62,87,1.28,NC,1690650671
194,namatanai,-3.6667,152.4333,298.78,86,16,2.43,PG,1690650672
195,khandyga,62.6667,135.6,285.78,57,62,1.06,RU,1690650672
196,sao paulo de olivenca,-3.3783,-68.8725,308.05,37,21,1.52,BR,1690650676
197,kaitangata,-46.2817,169.8464,278.71,83,76,1.93,NZ,1690650677
198,nome,64.5011,-165.4064,284.35,93,100,6.17,US,1690650503
199,marawi,7.9986,124.2928,294.11,88,100,1.46,PH,1690650678
200,mama,58.3106,112.8986,292.44,92,97,1.23,RU,1690650678
201,salair,54.2312,85.7972,289.23,89,99,1.79,RU,1690650679
202,emerald,-23.5333,148.1667,287.72,86,18,2.67,AU,1690650679
203,dalrymple,55.3976,-4.5917,288.13,82,75,7.72,GB,1690650680
204,zhanakorgan,43.9098,67.2495,304.96,17,0,4.56,KZ,1690650681
205,longyearbyen,78.2186,15.6401,282.06,76,75,5.14,SJ,1690650681
206,nurota,40.5614,65.6886,303.4,15,0,4.27,UZ,1690650682
207,coffs harbour,-30.3,153.1333,284.33,87,6,2.57,AU,1690650682
208,mehamn,71.0357,27.8492,283.1,100,100,3.09,NO,1690650683
209,mar del plata,-38.0023,-57.5575,288.12,70,0,10.29,AR,1690650637
210,damghan,36.1683,54.348,300.45,35,5,1.37,IR,1690650442
211,talara,-4.5772,-81.2719,301.57,61,0,7.2,PE,1690650684
212,poum,-20.2333,164.0167,293.69,64,92,5.27,NC,1690650685
213,lebu,-37.6167,-73.65,287.91,82,100,3.08,CL,1690650685
214,haimen,23.1935,116.6142,300.38,88,100,0.68,CN,1690650686
215,saint anthony,45.0205,-93.218,299.32,63,40,5.14,US,1690650686
216,mana,5.6592,-53.7767,303.77,65,44,5.16,GF,1690650686
217,tselinnoye,53.0833,85.6667,291.35,78,100,3.21,RU,1690650687
218,mglin,53.0591,32.8475,290.8,90,27,3.02,RU,1690650687
219,lazaro cardenas,17.9583,-102.2,304.34,61,37,1.46,MX,1690650687
220,corinth,37.9407,22.9573,303.09,46,0,1.14,GR,1690650688
221,pacific grove,36.6177,-121.9166,296.04,90,100,6.71,US,1690650688
222,baghdad,33.3406,44.4009,312.1,17,0,2.57,IQ,1690650689
223,college,64.8569,-147.8028,293.47,74,100,3.09,US,1690650689
224,puerto madryn,-42.7692,-65.0385,292.25,39,99,9.74,AR,1690650515
